"KeyVaultName","SubscriptionName","SubscriptionId","ResourceGroupName","Location","ResourceId","VaultUri","Sku","TenantId","EnabledForDeployment","EnabledForDiskEncryption","EnabledForTemplateDeployment","EnableSoftDelete","SoftDeleteRetentionInDays","EnablePurgeProtection","EnableRbacAuthorization","PublicNetworkAccess","PrivateEndpointConnections","Tags","DiagnosticSettings"
,"IF M2R QA","ab1cafbd-f000-4511-9b72-7fe222a1546f",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R QA","ab1cafbd-f000-4511-9b72-7fe222a1546f",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
"if-kv-smg-dev1-hl","if-gsco-biz-zone-prod","b6726434-9aaf-4336-814e-d9e3a1f9a161","if-rg-smg-dev1-hl","westus","/subscriptions/24ff3375-039a-4a0f-8a47-d25f76068dd1/resourceGroups/if-rg-smg-dev1-hl/providers/Microsoft.KeyVault/vaults/if-kv-smg-dev1-hl","https://if-kv-smg-dev1-hl.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=if; business_tier=tier3; environment=dev1; infra-as-code=true; project_id=smg","Configured (1 setting(s))"
,"if-gsco-biz-zone-prod","b6726434-9aaf-4336-814e-d9e3a1f9a161",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-gsco-biz-zone-prod","b6726434-9aaf-4336-814e-d9e3a1f9a161",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-gsco-biz-zone-prod","b6726434-9aaf-4336-814e-d9e3a1f9a161",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-gsco-biz-zone-prod","b6726434-9aaf-4336-814e-d9e3a1f9a161",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-prod","3ff6c00c-9fcc-43dc-b0e7-c88f16a04090",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-prod","3ff6c00c-9fcc-43dc-b0e7-c88f16a04090",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-prod","3ff6c00c-9fcc-43dc-b0e7-c88f16a04090",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-prod","3ff6c00c-9fcc-43dc-b0e7-c88f16a04090",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-prod","3ff6c00c-9fcc-43dc-b0e7-c88f16a04090",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-qa","64185b88-daf1-483c-85ca-2439a8151d1e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-qa","64185b88-daf1-483c-85ca-2439a8151d1e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-qa","64185b88-daf1-483c-85ca-2439a8151d1e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-qa","64185b88-daf1-483c-85ca-2439a8151d1e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-qa","64185b88-daf1-483c-85ca-2439a8151d1e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-qa","64185b88-daf1-483c-85ca-2439a8151d1e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-qa","64185b88-daf1-483c-85ca-2439a8151d1e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-finance-m7","dd386f32-fcdc-4275-8290-0d27b8e2bd0f",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-finance-m7","dd386f32-fcdc-4275-8290-0d27b8e2bd0f",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-finance-m7","dd386f32-fcdc-4275-8290-0d27b8e2bd0f",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-finance-m7","dd386f32-fcdc-4275-8290-0d27b8e2bd0f",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-finance-m7","dd386f32-fcdc-4275-8290-0d27b8e2bd0f",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-finance-m7","dd386f32-fcdc-4275-8290-0d27b8e2bd0f",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-finance-m7","dd386f32-fcdc-4275-8290-0d27b8e2bd0f",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-finance-m7","dd386f32-fcdc-4275-8290-0d27b8e2bd0f",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-finance-m7","dd386f32-fcdc-4275-8290-0d27b8e2bd0f",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-finance-m7","dd386f32-fcdc-4275-8290-0d27b8e2bd0f",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-finance-m7","dd386f32-fcdc-4275-8290-0d27b8e2bd0f",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-dev1","2b2b8b1f-94aa-43db-b763-77d12086e616",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-dev1","2b2b8b1f-94aa-43db-b763-77d12086e616",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-dev1","2b2b8b1f-94aa-43db-b763-77d12086e616",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-dev1","2b2b8b1f-94aa-43db-b763-77d12086e616",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-dev1","2b2b8b1f-94aa-43db-b763-77d12086e616",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-dev1","2b2b8b1f-94aa-43db-b763-77d12086e616",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-dev1","2b2b8b1f-94aa-43db-b763-77d12086e616",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
"if-kv-mdata-m7-iv","if-mdata-m7","147312f2-0ff0-46b9-b019-2ae15dab65af","if-rg-mdata-m7-iv","westus","/subscriptions/147312f2-0ff0-46b9-b019-2ae15dab65af/resourceGroups/if-rg-mdata-m7-iv/providers/Microsoft.KeyVault/vaults/if-kv-mdata-m7-iv","https://if-kv-mdata-m7-iv.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=if; business_tier=tier1b; environment=m7; infra-as-code=true; project_id=mdata","Configured (1 setting(s))"
,"if-mdata-m7","147312f2-0ff0-46b9-b019-2ae15dab65af",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m7","147312f2-0ff0-46b9-b019-2ae15dab65af",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m7","147312f2-0ff0-46b9-b019-2ae15dab65af",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m7","147312f2-0ff0-46b9-b019-2ae15dab65af",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m7","147312f2-0ff0-46b9-b019-2ae15dab65af",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m7","147312f2-0ff0-46b9-b019-2ae15dab65af",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
"if-kv-mdata-m7-iv","if-mdata-m2","7de16de1-3844-492f-9821-42ceb6c85217","if-rg-mdata-m7-iv","westus","/subscriptions/147312f2-0ff0-46b9-b019-2ae15dab65af/resourceGroups/if-rg-mdata-m7-iv/providers/Microsoft.KeyVault/vaults/if-kv-mdata-m7-iv","https://if-kv-mdata-m7-iv.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=if; business_tier=tier1b; environment=m7; infra-as-code=true; project_id=mdata","Configured (1 setting(s))"
,"if-mdata-m2","7de16de1-3844-492f-9821-42ceb6c85217",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m2","7de16de1-3844-492f-9821-42ceb6c85217",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m2","7de16de1-3844-492f-9821-42ceb6c85217",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m2","7de16de1-3844-492f-9821-42ceb6c85217",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m2","7de16de1-3844-492f-9821-42ceb6c85217",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m2","7de16de1-3844-492f-9821-42ceb6c85217",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IHMP","458123ec-837b-45d6-bded-8bea23c72d74",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"impartner","df3d0bcd-c6bc-403d-95b8-d313df411d7c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IGK Azure DevOps","72019ce8-5f4d-4900-9f71-22b48cc4dc79",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Information Security - CORP","be0f3cef-93a9-45aa-909b-856f194effdc",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
"if-kv-mdata-m7-iv","if-mdata-m4","8e479456-8400-4639-a4a5-68615fbc6965","if-rg-mdata-m7-iv","westus","/subscriptions/147312f2-0ff0-46b9-b019-2ae15dab65af/resourceGroups/if-rg-mdata-m7-iv/providers/Microsoft.KeyVault/vaults/if-kv-mdata-m7-iv","https://if-kv-mdata-m7-iv.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=if; business_tier=tier1b; environment=m7; infra-as-code=true; project_id=mdata","Configured (1 setting(s))"
,"if-mdata-m4","8e479456-8400-4639-a4a5-68615fbc6965",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m4","8e479456-8400-4639-a4a5-68615fbc6965",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m4","8e479456-8400-4639-a4a5-68615fbc6965",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m4","8e479456-8400-4639-a4a5-68615fbc6965",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m4","8e479456-8400-4639-a4a5-68615fbc6965",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m4","8e479456-8400-4639-a4a5-68615fbc6965",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel Retail Edge Program - IREP","c3dfc058-9140-451c-97d6-f14f6fc72df1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel Retail Edge Program - IREP","c3dfc058-9140-451c-97d6-f14f6fc72df1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel Sparks Studios","f8f899bf-5f20-4e8a-9429-b374eb40cf47",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel Sparks Studios","f8f899bf-5f20-4e8a-9429-b374eb40cf47",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-m2","3e614c48-a418-444c-b150-a94cd095bdaa",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-m2","3e614c48-a418-444c-b150-a94cd095bdaa",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-m2","3e614c48-a418-444c-b150-a94cd095bdaa",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-m2","3e614c48-a418-444c-b150-a94cd095bdaa",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-m2","3e614c48-a418-444c-b150-a94cd095bdaa",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-m2","3e614c48-a418-444c-b150-a94cd095bdaa",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-m2","3e614c48-a418-444c-b150-a94cd095bdaa",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-m2","3e614c48-a418-444c-b150-a94cd095bdaa",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-m2","3e614c48-a418-444c-b150-a94cd095bdaa",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-m2","3e614c48-a418-444c-b150-a94cd095bdaa",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel-Cloudhelper_vPro_Demo","60b8d3a7-5088-47d4-a359-2eb04ef27e51",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel-Cloudhelper_vPro_Demo","60b8d3a7-5088-47d4-a359-2eb04ef27e51",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel Foundry - Master Data Prod","58760212-82e8-4382-b582-bc0e127364d2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel Foundry - Master Data Prod","58760212-82e8-4382-b582-bc0e127364d2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel Foundry - Master Data Prod","58760212-82e8-4382-b582-bc0e127364d2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel Foundry - Master Data Prod","58760212-82e8-4382-b582-bc0e127364d2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel Foundry - Master Data Prod","58760212-82e8-4382-b582-bc0e127364d2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel Foundry - Master Data Prod","58760212-82e8-4382-b582-bc0e127364d2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel Foundry - Master Data Prod","58760212-82e8-4382-b582-bc0e127364d2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel Generative AI Prod","a7e3d8f3-671c-4b81-8609-c01a0ba4291b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel Generative AI Prod","a7e3d8f3-671c-4b81-8609-c01a0ba4291b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel Generative AI Prod","a7e3d8f3-671c-4b81-8609-c01a0ba4291b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel Generative AI Prod","a7e3d8f3-671c-4b81-8609-c01a0ba4291b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel Generative AI Prod","a7e3d8f3-671c-4b81-8609-c01a0ba4291b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"intel-gov-tech-preprod","c20387a0-8ae1-42d5-8c33-5d884d661046",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"intel-gov-tech-preprod","c20387a0-8ae1-42d5-8c33-5d884d661046",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"intel-gov-tech-preprod","c20387a0-8ae1-42d5-8c33-5d884d661046",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"intel-gov-tech-preprod","c20387a0-8ae1-42d5-8c33-5d884d661046",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"intel-gov-tech-prod","36fc97b8-b989-42c8-affe-11187e6aa367",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"intel-gov-tech-prod","36fc97b8-b989-42c8-affe-11187e6aa367",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"ISecL","7267c489-88b0-43f7-a8a5-4a233b4ccff7",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT CDR AD Core-Azure","1dfc61df-ab85-4027-b2c6-a3c65dc40474",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT Azure Virtual Desktop Images","cd65c730-bfca-4401-9b07-5bc85a536819",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"iRed","40ad164c-e3f1-4860-ba2a-7adcb0aaffd4",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"iRed","40ad164c-e3f1-4860-ba2a-7adcb0aaffd4",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"iRed","40ad164c-e3f1-4860-ba2a-7adcb0aaffd4",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"iRed","40ad164c-e3f1-4860-ba2a-7adcb0aaffd4",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"iRed","40ad164c-e3f1-4860-ba2a-7adcb0aaffd4",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IRCS Engineering","59e5d096-7b2b-41d6-a87e-341cae0b8b1d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IRCS Engineering","59e5d096-7b2b-41d6-a87e-341cae0b8b1d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IRCS Engineering","59e5d096-7b2b-41d6-a87e-341cae0b8b1d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IRCS Engineering","59e5d096-7b2b-41d6-a87e-341cae0b8b1d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
