"KeyVaultName","SubscriptionName","SubscriptionId","ResourceGroupName","Location","ResourceId","VaultUri","Sku","TenantId","EnabledForDeployment","EnabledForDiskEncryption","EnabledForTemplateDeployment","EnableSoftDelete","SoftDeleteRetentionInDays","EnablePurgeProtection","EnableRbacAuthorization","PublicNetworkAccess","PrivateEndpointConnections","Tags","DiagnosticSettings"
"cp-kv-fin-prod-fp","cp-finance-m7","a15abcfa-ff84-4edc-a504-0708fe5b3f2c","cp-rg-fin-prod-fp","westus2","/subscriptions/569da548-7d04-4a5f-b539-9a673ae15730/resourceGroups/cp-rg-fin-prod-fp/providers/Microsoft.KeyVault/vaults/cp-kv-fin-prod-fp","https://cp-kv-fin-prod-fp.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=fin; business_entity=cp; business_tier=tier1b; iac-tool=terraform; environment=prod","Configured (1 setting(s))"
"cp-kv-wkf-qa-vo","cp-workforce-dev","b2fa47a7-4c25-4947-9905-aa38badcc39f","cp-rg-wkf-qa-vo","westus2","/subscriptions/f5d5066b-9e85-447c-99d9-9e53412e72de/resourceGroups/cp-rg-wkf-qa-vo/providers/Microsoft.KeyVault/vaults/cp-kv-wkf-qa-vo","https://cp-kv-wkf-qa-vo.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=wkf; business_entity=cp; business_tier=tier3; iac-tool=terraform; environment=qa","Configured (1 setting(s))"
"cp-kv-wkf-qa-vo","CPDP CEE EIDE SOLVE Team","5e5bb253-5e28-4f96-94a5-44f357e60e54","cp-rg-wkf-qa-vo","westus2","/subscriptions/f5d5066b-9e85-447c-99d9-9e53412e72de/resourceGroups/cp-rg-wkf-qa-vo/providers/Microsoft.KeyVault/vaults/cp-kv-wkf-qa-vo","https://cp-kv-wkf-qa-vo.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=wkf; business_entity=cp; business_tier=tier3; iac-tool=terraform; environment=qa","Configured (1 setting(s))"
"cp-kv-wkf-qa-vo","cp-sc-m7","9319b65f-1c96-41ab-b81c-a253794c294b","cp-rg-wkf-qa-vo","westus2","/subscriptions/f5d5066b-9e85-447c-99d9-9e53412e72de/resourceGroups/cp-rg-wkf-qa-vo/providers/Microsoft.KeyVault/vaults/cp-kv-wkf-qa-vo","https://cp-kv-wkf-qa-vo.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=wkf; business_entity=cp; business_tier=tier3; iac-tool=terraform; environment=qa","Configured (1 setting(s))"
"cp-kv-wkf-qa-vo","cp-sc-m4","8d577978-79b6-4b35-a99e-2f54818ad43b","cp-rg-wkf-qa-vo","westus2","/subscriptions/f5d5066b-9e85-447c-99d9-9e53412e72de/resourceGroups/cp-rg-wkf-qa-vo/providers/Microsoft.KeyVault/vaults/cp-kv-wkf-qa-vo","https://cp-kv-wkf-qa-vo.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=wkf; business_entity=cp; business_tier=tier3; iac-tool=terraform; environment=qa","Configured (1 setting(s))"
"cp-kv-wkf-qa-vo","cp-workforce-qa","f5d5066b-9e85-447c-99d9-9e53412e72de","cp-rg-wkf-qa-vo","westus2","/subscriptions/f5d5066b-9e85-447c-99d9-9e53412e72de/resourceGroups/cp-rg-wkf-qa-vo/providers/Microsoft.KeyVault/vaults/cp-kv-wkf-qa-vo","https://cp-kv-wkf-qa-vo.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=wkf; business_entity=cp; business_tier=tier3; iac-tool=terraform; environment=qa","Configured (1 setting(s))"
"cp-kv-fin-prod-fp","cp-finance-prod","569da548-7d04-4a5f-b539-9a673ae15730","cp-rg-fin-prod-fp","westus2","/subscriptions/569da548-7d04-4a5f-b539-9a673ae15730/resourceGroups/cp-rg-fin-prod-fp/providers/Microsoft.KeyVault/vaults/cp-kv-fin-prod-fp","https://cp-kv-fin-prod-fp.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=fin; business_entity=cp; business_tier=tier1b; iac-tool=terraform; environment=prod","Configured (1 setting(s))"
"cp-kv-mdata-dr-xj","cp-mdata-prod","07ae5604-ed2a-4810-a0e2-c864b3265599","cp-rg-mdata-dr-xj","westcentralus","/subscriptions/07ae5604-ed2a-4810-a0e2-c864b3265599/resourceGroups/cp-rg-mdata-dr-xj/providers/Microsoft.KeyVault/vaults/cp-kv-mdata-dr-xj","https://cp-kv-mdata-dr-xj.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=mdata; business_entity=cp; business_tier=tier1b; iac-tool=terraform; environment=dr","Configured (1 setting(s))"
"cp-kv-mdata-dr-xj","cp-mdata-m7","93bbc92d-8f4c-4b94-b89d-3fb7b9579fe3","cp-rg-mdata-dr-xj","westcentralus","/subscriptions/07ae5604-ed2a-4810-a0e2-c864b3265599/resourceGroups/cp-rg-mdata-dr-xj/providers/Microsoft.KeyVault/vaults/cp-kv-mdata-dr-xj","https://cp-kv-mdata-dr-xj.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=mdata; business_entity=cp; business_tier=tier1b; iac-tool=terraform; environment=dr","Configured (1 setting(s))"
"kv-cdm-prod-xeds","Dynatrace_Azure","a6dc1b8d-51f6-4916-af7e-be8774a03f31","rg-cdm-prod-xeds","westus2","/subscriptions/3d7994f0-25a7-48a3-bb6d-6824802e1bb9/resourceGroups/rg-cdm-prod-xeds/providers/Microsoft.KeyVault/vaults/kv-cdm-prod-xeds","https://kv-cdm-prod-xeds.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","90","True","True","Enabled","Not configured","project_id=cdm; environment=prod; monitoring=prod_dynatrace","Configured (1 setting(s))"
"kv-knime-poc-ybqn","Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644","rg-knime-poc-ybqn","westus2","/subscriptions/f45404f8-d0c8-4800-8795-47454b9740b2/resourceGroups/rg-knime-poc-ybqn/providers/Microsoft.KeyVault/vaults/kv-knime-poc-ybqn","https://kv-knime-poc-ybqn.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","True","True","True","True","90","True","True","Disabled","Not configured","","Configured (1 setting(s))"
"kv-knime-poc-ybqn","Finance Sandbox","f45404f8-d0c8-4800-8795-47454b9740b2","rg-knime-poc-ybqn","westus2","/subscriptions/f45404f8-d0c8-4800-8795-47454b9740b2/resourceGroups/rg-knime-poc-ybqn/providers/Microsoft.KeyVault/vaults/kv-knime-poc-ybqn","https://kv-knime-poc-ybqn.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","True","True","True","True","90","True","True","Disabled","Not configured","","Configured (1 setting(s))"
"fsportalkeyvault","foundryservices-ext","6623429c-fef1-44b9-9438-a7f913b13d70","fs-portal","westus2","/subscriptions/a400cdb3-c0a6-40b6-9317-4ecb602dcfda/resourceGroups/fs-portal/providers/Microsoft.KeyVault/vaults/fsportalkeyvault","https://fsportalkeyvault.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","90","True","True","Enabled","Not configured","","Configured (1 setting(s))"
"kv-fin-dev1-sysr","FCE Development","e99a34d3-e010-4d31-893d-c92ca6ab6dab","rg-fin-dev1-sysr","westus","/subscriptions/808b8913-ec2e-4c92-99ad-a8da505eb414/resourceGroups/rg-fin-dev1-sysr/providers/Microsoft.KeyVault/vaults/kv-fin-dev1-sysr","https://kv-fin-dev1-sysr.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=fin; business_entity=ip; business_tier=tier1b; iac-tool=terraform; environment=dev1","Configured (1 setting(s))"
"ossdl-dev","Enterprise Platforms-Data Platform","178b5fd2-ddba-4760-94e0-200521b10a6d","ossdl-dev-vault-rg","westus","/subscriptions/178b5fd2-ddba-4760-94e0-200521b10a6d/resourceGroups/ossdl-dev-vault-rg/providers/Microsoft.KeyVault/vaults/ossdl-dev","https://ossdl-dev.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","90",,"True","Enabled","Not configured","","Configured (1 setting(s))"
"HPCAutomation-PROD","HPC-WindowsAutomation-Prod","8b587252-ce84-4f28-bcbd-4b6c51c8b129","AutomationProd","eastus2","/subscriptions/8b587252-ce84-4f28-bcbd-4b6c51c8b129/resourceGroups/AutomationProd/providers/Microsoft.KeyVault/vaults/HPCAutomation-PROD","https://hpcautomation-prod.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","90",,"False","Enabled","Not configured","","Configured (1 setting(s))"
"kv-idwhpr2hq7yaiv4jsji","HTR-Data Lake-PreProd","15f3217a-60c2-43d3-a6e6-a4c56857eba8","RG-IDSWAREHOUSEPR-WESTUS","WESTUS","/subscriptions/dac05d4e-3df4-4b79-b0c7-1bf5ad14d838/resourceGroups/RG-IDSWAREHOUSEPR-WESTUS/providers/Microsoft.KeyVault/vaults/kv-idwhpr2hq7yaiv4jsji","https://kv-idwhpr2hq7yaiv4jsji.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7","True","False","Enabled","Not configured","","Configured (2 setting(s))"
"kv-idwhpr2hq7yaiv4jsji","GTS Cloud Communication App","3c05de1a-cec0-4e18-be9f-68076e31756e","RG-IDSWAREHOUSEPR-WESTUS","WESTUS","/subscriptions/dac05d4e-3df4-4b79-b0c7-1bf5ad14d838/resourceGroups/RG-IDSWAREHOUSEPR-WESTUS/providers/Microsoft.KeyVault/vaults/kv-idwhpr2hq7yaiv4jsji","https://kv-idwhpr2hq7yaiv4jsji.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7","True","False","Enabled","Not configured","","Configured (2 setting(s))"
"if-kv-iac-prod-us","if-cda-m7","2ac50258-9736-4081-b667-57e4512e4c87","if-rg-iac-prod-us","westus2","/subscriptions/8ffb2b66-3fcd-491f-9a68-0852f560d782/resourceGroups/if-rg-iac-prod-us/providers/Microsoft.KeyVault/vaults/if-kv-iac-prod-us","https://if-kv-iac-prod-us.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","90",,"True","Disabled","Not configured","created_by=pooja.h.j@intel.com; infra-as-code=false","Configured (1 setting(s))"
"if-kv-cif-m7-tk","if-deo-dev1","4bd0cbdb-d57a-4c9b-bd6e-89956bd74f69","if-rg-cif-m7-tk","westus","/subscriptions/3b61d671-7809-47e0-8cca-87107fcde063/resourceGroups/if-rg-cif-m7-tk/providers/Microsoft.KeyVault/vaults/if-kv-cif-m7-tk","https://if-kv-cif-m7-tk.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=cif; business_entity=if; business_tier=tier3; iac-tool=terraform; environment=m7","Configured (1 setting(s))"
"if-kv-iac-prod-us","IF-Central-Data-Store-Prod","8ffb2b66-3fcd-491f-9a68-0852f560d782","if-rg-iac-prod-us","westus2","/subscriptions/8ffb2b66-3fcd-491f-9a68-0852f560d782/resourceGroups/if-rg-iac-prod-us/providers/Microsoft.KeyVault/vaults/if-kv-iac-prod-us","https://if-kv-iac-prod-us.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","90",,"True","Disabled","Not configured","created_by=pooja.h.j@intel.com; infra-as-code=false","Configured (1 setting(s))"
"if-kv-cif-m7-tk","if-cda-m4","14518548-fdfd-4d84-b2f2-561db8c21ff4","if-rg-cif-m7-tk","westus","/subscriptions/3b61d671-7809-47e0-8cca-87107fcde063/resourceGroups/if-rg-cif-m7-tk/providers/Microsoft.KeyVault/vaults/if-kv-cif-m7-tk","https://if-kv-cif-m7-tk.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=cif; business_entity=if; business_tier=tier3; iac-tool=terraform; environment=m7","Configured (1 setting(s))"
